,path,source,actor,gender,emotion,emotion_lb
577,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_10/03-01-04-02-02-02-10.wav,Ravdess,10,female,4,sad
578,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_10/03-01-08-02-01-02-10.wav,Ravdess,10,female,8,surprised
579,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_10/03-01-05-01-02-02-10.wav,Ravdess,10,female,5,angry
580,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_10/03-01-08-02-01-01-10.wav,Ravdess,10,female,8,surprised
581,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_10/03-01-07-02-02-01-10.wav,Ravdess,10,female,7,disgust
582,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_10/03-01-07-01-02-02-10.wav,Ravdess,10,female,7,disgust
583,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_10/03-01-05-01-01-01-10.wav,Ravdess,10,female,5,angry
584,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_10/03-01-08-01-02-02-10.wav,Ravdess,10,female,8,surprised
585,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_10/03-01-05-02-01-01-10.wav,Ravdess,10,female,5,angry
586,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_10/03-01-08-02-02-01-10.wav,Ravdess,10,female,8,surprised
587,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_10/03-01-08-01-01-01-10.wav,Ravdess,10,female,8,surprised
588,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_10/03-01-06-02-01-02-10.wav,Ravdess,10,female,6,fearful
589,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_10/03-01-07-02-01-02-10.wav,Ravdess,10,female,7,disgust
590,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_10/03-01-06-01-02-02-10.wav,Ravdess,10,female,6,fearful
591,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_10/03-01-07-02-01-01-10.wav,Ravdess,10,female,7,disgust
592,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_10/03-01-08-02-02-02-10.wav,Ravdess,10,female,8,surprised
593,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_10/03-01-05-02-01-02-10.wav,Ravdess,10,female,5,angry
594,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_10/03-01-06-01-01-02-10.wav,Ravdess,10,female,6,fearful
595,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_10/03-01-06-02-02-02-10.wav,Ravdess,10,female,6,fearful
596,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_10/03-01-07-01-02-01-10.wav,Ravdess,10,female,7,disgust
597,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_10/03-01-07-01-01-02-10.wav,Ravdess,10,female,7,disgust
598,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_10/03-01-07-02-02-02-10.wav,Ravdess,10,female,7,disgust
599,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_10/03-01-08-01-02-01-10.wav,Ravdess,10,female,8,surprised
600,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-02-01-02-01-11.wav,Ravdess,11,male,2,calm
601,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-02-01-01-01-11.wav,Ravdess,11,male,2,calm
602,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-01-01-02-02-11.wav,Ravdess,11,male,1,neutral
603,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-01-01-01-02-11.wav,Ravdess,11,male,1,neutral
604,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-02-02-01-01-11.wav,Ravdess,11,male,2,calm
605,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-01-01-01-01-11.wav,Ravdess,11,male,1,neutral
606,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-02-01-01-02-11.wav,Ravdess,11,male,2,calm
607,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-02-01-02-02-11.wav,Ravdess,11,male,2,calm
608,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-01-01-02-01-11.wav,Ravdess,11,male,1,neutral
609,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-06-01-01-02-11.wav,Ravdess,11,male,6,fearful
610,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-07-02-02-01-11.wav,Ravdess,11,male,7,disgust
611,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-03-02-02-01-11.wav,Ravdess,11,male,3,happy
612,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-04-02-02-01-11.wav,Ravdess,11,male,4,sad
613,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-03-02-01-01-11.wav,Ravdess,11,male,3,happy
614,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-04-02-02-02-11.wav,Ravdess,11,male,4,sad
615,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-08-01-02-01-11.wav,Ravdess,11,male,8,surprised
616,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-05-01-02-02-11.wav,Ravdess,11,male,5,angry
617,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-04-02-01-01-11.wav,Ravdess,11,male,4,sad
618,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-07-01-01-02-11.wav,Ravdess,11,male,7,disgust
619,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-08-01-02-02-11.wav,Ravdess,11,male,8,surprised
620,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-06-02-02-01-11.wav,Ravdess,11,male,6,fearful
621,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-06-02-02-02-11.wav,Ravdess,11,male,6,fearful
622,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-03-01-02-02-11.wav,Ravdess,11,male,3,happy
623,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-03-02-02-02-11.wav,Ravdess,11,male,3,happy
624,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-06-02-01-01-11.wav,Ravdess,11,male,6,fearful
625,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-06-02-01-02-11.wav,Ravdess,11,male,6,fearful
626,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-03-02-01-02-11.wav,Ravdess,11,male,3,happy
627,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-06-01-02-02-11.wav,Ravdess,11,male,6,fearful
628,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-05-02-01-01-11.wav,Ravdess,11,male,5,angry
629,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-03-01-02-01-11.wav,Ravdess,11,male,3,happy
630,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-07-01-01-01-11.wav,Ravdess,11,male,7,disgust
631,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-05-01-01-02-11.wav,Ravdess,11,male,5,angry
632,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-08-02-01-01-11.wav,Ravdess,11,male,8,surprised
633,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-04-01-02-01-11.wav,Ravdess,11,male,4,sad
634,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-05-01-01-01-11.wav,Ravdess,11,male,5,angry
635,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-08-01-01-01-11.wav,Ravdess,11,male,8,surprised
636,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-08-02-01-02-11.wav,Ravdess,11,male,8,surprised
637,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-07-02-01-01-11.wav,Ravdess,11,male,7,disgust
638,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-05-02-01-02-11.wav,Ravdess,11,male,5,angry
639,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-07-01-02-02-11.wav,Ravdess,11,male,7,disgust
640,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-03-01-01-02-11.wav,Ravdess,11,male,3,happy
641,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-05-02-02-02-11.wav,Ravdess,11,male,5,angry
642,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-05-01-02-01-11.wav,Ravdess,11,male,5,angry
643,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-02-02-02-02-11.wav,Ravdess,11,male,2,calm
644,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-07-02-01-02-11.wav,Ravdess,11,male,7,disgust
645,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-02-02-01-02-11.wav,Ravdess,11,male,2,calm
646,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-07-01-02-01-11.wav,Ravdess,11,male,7,disgust
647,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-04-01-02-02-11.wav,Ravdess,11,male,4,sad
648,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-04-02-01-02-11.wav,Ravdess,11,male,4,sad
649,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-06-01-02-01-11.wav,Ravdess,11,male,6,fearful
650,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-04-01-01-01-11.wav,Ravdess,11,male,4,sad
651,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-05-02-02-01-11.wav,Ravdess,11,male,5,angry
652,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-06-01-01-01-11.wav,Ravdess,11,male,6,fearful
653,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-04-01-01-02-11.wav,Ravdess,11,male,4,sad
654,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-02-02-02-01-11.wav,Ravdess,11,male,2,calm
655,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-07-02-02-02-11.wav,Ravdess,11,male,7,disgust
656,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-08-01-01-02-11.wav,Ravdess,11,male,8,surprised
657,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-08-02-02-02-11.wav,Ravdess,11,male,8,surprised
658,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-03-01-01-01-11.wav,Ravdess,11,male,3,happy
659,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_11/03-01-08-02-02-01-11.wav,Ravdess,11,male,8,surprised
660,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-01-01-01-02-12.wav,Ravdess,12,female,1,neutral
661,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-01-01-01-01-12.wav,Ravdess,12,female,1,neutral
662,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-05-01-02-02-12.wav,Ravdess,12,female,5,angry
663,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-07-02-01-02-12.wav,Ravdess,12,female,7,disgust
664,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-08-01-01-02-12.wav,Ravdess,12,female,8,surprised
665,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-02-02-02-01-12.wav,Ravdess,12,female,2,calm
666,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-07-01-02-01-12.wav,Ravdess,12,female,7,disgust
667,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-03-01-01-02-12.wav,Ravdess,12,female,3,happy
668,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-02-02-02-02-12.wav,Ravdess,12,female,2,calm
669,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-02-01-02-02-12.wav,Ravdess,12,female,2,calm
670,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-02-01-01-02-12.wav,Ravdess,12,female,2,calm
671,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-07-01-01-02-12.wav,Ravdess,12,female,7,disgust
672,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-05-01-01-02-12.wav,Ravdess,12,female,5,angry
673,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-06-01-02-01-12.wav,Ravdess,12,female,6,fearful
674,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-04-02-02-02-12.wav,Ravdess,12,female,4,sad
675,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-07-01-02-02-12.wav,Ravdess,12,female,7,disgust
676,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-04-01-01-02-12.wav,Ravdess,12,female,4,sad
677,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-02-01-02-01-12.wav,Ravdess,12,female,2,calm
678,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-03-02-01-02-12.wav,Ravdess,12,female,3,happy
679,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-06-01-01-02-12.wav,Ravdess,12,female,6,fearful
680,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-05-01-01-01-12.wav,Ravdess,12,female,5,angry
681,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-07-01-01-01-12.wav,Ravdess,12,female,7,disgust
682,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-05-02-01-02-12.wav,Ravdess,12,female,5,angry
683,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-06-02-02-01-12.wav,Ravdess,12,female,6,fearful
684,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-03-02-02-02-12.wav,Ravdess,12,female,3,happy
685,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-04-02-01-01-12.wav,Ravdess,12,female,4,sad
686,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-05-02-01-01-12.wav,Ravdess,12,female,5,angry
687,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-01-01-02-02-12.wav,Ravdess,12,female,1,neutral
688,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-04-01-02-01-12.wav,Ravdess,12,female,4,sad
689,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-06-02-01-01-12.wav,Ravdess,12,female,6,fearful
690,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-08-01-01-01-12.wav,Ravdess,12,female,8,surprised
691,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-07-02-02-01-12.wav,Ravdess,12,female,7,disgust
692,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-06-01-01-01-12.wav,Ravdess,12,female,6,fearful
693,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-01-01-02-01-12.wav,Ravdess,12,female,1,neutral
694,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-05-02-02-02-12.wav,Ravdess,12,female,5,angry
695,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-02-01-01-01-12.wav,Ravdess,12,female,2,calm
696,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-05-02-02-01-12.wav,Ravdess,12,female,5,angry
697,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-06-01-02-02-12.wav,Ravdess,12,female,6,fearful
698,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-04-01-02-02-12.wav,Ravdess,12,female,4,sad
699,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-03-02-01-01-12.wav,Ravdess,12,female,3,happy
700,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-02-02-01-01-12.wav,Ravdess,12,female,2,calm
701,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-04-02-01-02-12.wav,Ravdess,12,female,4,sad
702,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-02-02-01-02-12.wav,Ravdess,12,female,2,calm
703,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-06-02-01-02-12.wav,Ravdess,12,female,6,fearful
704,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-03-02-02-01-12.wav,Ravdess,12,female,3,happy
705,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-03-01-02-02-12.wav,Ravdess,12,female,3,happy
706,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-04-01-01-01-12.wav,Ravdess,12,female,4,sad
707,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-06-02-02-02-12.wav,Ravdess,12,female,6,fearful
708,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-07-02-01-01-12.wav,Ravdess,12,female,7,disgust
709,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-07-02-02-02-12.wav,Ravdess,12,female,7,disgust
710,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-03-01-02-01-12.wav,Ravdess,12,female,3,happy
711,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-05-01-02-01-12.wav,Ravdess,12,female,5,angry
712,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-04-02-02-01-12.wav,Ravdess,12,female,4,sad
713,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-03-01-01-01-12.wav,Ravdess,12,female,3,happy
714,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-08-02-02-02-12.wav,Ravdess,12,female,8,surprised
715,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-08-02-02-01-12.wav,Ravdess,12,female,8,surprised
716,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-08-02-01-02-12.wav,Ravdess,12,female,8,surprised
717,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-08-02-01-01-12.wav,Ravdess,12,female,8,surprised
718,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-08-01-02-02-12.wav,Ravdess,12,female,8,surprised
719,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_12/03-01-08-01-02-01-12.wav,Ravdess,12,female,8,surprised
720,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-06-02-01-02-13.wav,Ravdess,13,male,6,fearful
721,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-02-01-01-01-13.wav,Ravdess,13,male,2,calm
722,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-03-01-01-01-13.wav,Ravdess,13,male,3,happy
723,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-01-01-01-02-13.wav,Ravdess,13,male,1,neutral
724,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-05-02-02-01-13.wav,Ravdess,13,male,5,angry
725,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-06-01-02-02-13.wav,Ravdess,13,male,6,fearful
726,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-01-01-01-01-13.wav,Ravdess,13,male,1,neutral
727,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-03-01-01-02-13.wav,Ravdess,13,male,3,happy
728,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-07-01-01-01-13.wav,Ravdess,13,male,7,disgust
729,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-06-01-01-01-13.wav,Ravdess,13,male,6,fearful
730,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-05-01-01-01-13.wav,Ravdess,13,male,5,angry
731,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-02-02-02-02-13.wav,Ravdess,13,male,2,calm
732,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-07-01-02-01-13.wav,Ravdess,13,male,7,disgust
733,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-02-01-01-02-13.wav,Ravdess,13,male,2,calm
734,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-05-02-02-02-13.wav,Ravdess,13,male,5,angry
735,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-02-02-02-01-13.wav,Ravdess,13,male,2,calm
736,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-05-01-01-02-13.wav,Ravdess,13,male,5,angry
737,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-07-02-01-01-13.wav,Ravdess,13,male,7,disgust
738,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-06-02-02-01-13.wav,Ravdess,13,male,6,fearful
739,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-05-01-02-01-13.wav,Ravdess,13,male,5,angry
740,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-04-01-01-02-13.wav,Ravdess,13,male,4,sad
741,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-07-02-01-02-13.wav,Ravdess,13,male,7,disgust
742,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-03-01-02-02-13.wav,Ravdess,13,male,3,happy
743,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-01-01-02-02-13.wav,Ravdess,13,male,1,neutral
744,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-02-01-02-01-13.wav,Ravdess,13,male,2,calm
745,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-05-02-01-01-13.wav,Ravdess,13,male,5,angry
746,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-05-01-02-02-13.wav,Ravdess,13,male,5,angry
747,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-03-02-02-02-13.wav,Ravdess,13,male,3,happy
748,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-04-01-01-01-13.wav,Ravdess,13,male,4,sad
749,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-02-02-01-01-13.wav,Ravdess,13,male,2,calm
750,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-04-02-01-01-13.wav,Ravdess,13,male,4,sad
751,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-01-01-02-01-13.wav,Ravdess,13,male,1,neutral
752,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-06-01-01-02-13.wav,Ravdess,13,male,6,fearful
753,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-06-01-02-01-13.wav,Ravdess,13,male,6,fearful
754,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-03-02-02-01-13.wav,Ravdess,13,male,3,happy
755,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-03-02-01-02-13.wav,Ravdess,13,male,3,happy
756,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-03-01-02-01-13.wav,Ravdess,13,male,3,happy
757,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-08-01-01-01-13.wav,Ravdess,13,male,8,surprised
758,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-04-01-02-02-13.wav,Ravdess,13,male,4,sad
759,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-02-02-01-02-13.wav,Ravdess,13,male,2,calm
760,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-07-02-02-02-13.wav,Ravdess,13,male,7,disgust
761,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-04-01-02-01-13.wav,Ravdess,13,male,4,sad
762,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-06-02-01-01-13.wav,Ravdess,13,male,6,fearful
763,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-02-01-02-02-13.wav,Ravdess,13,male,2,calm
764,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-04-02-01-02-13.wav,Ravdess,13,male,4,sad
765,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-07-02-02-01-13.wav,Ravdess,13,male,7,disgust
766,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-05-02-01-02-13.wav,Ravdess,13,male,5,angry
767,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-06-02-02-02-13.wav,Ravdess,13,male,6,fearful
768,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-04-02-02-01-13.wav,Ravdess,13,male,4,sad
